drug_id,drug_name,therapeutic_area,molecule_type,launch_year,region,month_year,units_sold,drug_price,competitor_1_price,competitor_2_price,competitor_3_price,insurance_coverage,hospital_tier,doctor_visits,marketing_spend,rep_visits,regulatory_flags,adverse_events,patient_income_level,total_revenue,market_share
D0057,Diabetrol,Cardiology,Biosimilar,2011,APAC,07-2024,188,300.05,350.95,280.74,190.62,91,Tier 3,48,131570.27,24,0,6,Mid,56409.4,21.01
D0117,Pulmofix,Dermatology,Biosimilar,2005,North America,07-2024,187,474.98,484.72,419.52,133.05,52,Tier 2,56,167603.6,23,0,4,High,88821.26000000001,21.23
D0154,Cardiolax,Neurology,Biologic,2009,APAC,07-2024,193,252.83,403.46,73.57,137.33,66,Tier 1,49,199633.54,22,0,4,High,48796.19,25.39
D0169,Dermasol,Diabetes,Biologic,2022,Europe,07-2024,182,454.93,85.58,461.87,316.03,49,Tier 1,50,169304.43,32,0,3,Mid,82797.26,40.35
D0035,Neuroxin,Neurology,Biosimilar,2020,Europe,07-2024,181,420.81,186.86,468.76,172.98,71,Tier 3,37,115924.76,25,0,2,Mid,76166.61,21.52
D0063,Immunexa,Pulmonology,Biosimilar,2022,LATAM,07-2024,194,90.76,483.27,94.55,345.04,80,Tier 2,46,46751.62,34,0,3,Mid,17607.440000000002,16.47
D0025,Cardiolax,Diabetes,Biologic,2015,LATAM,07-2024,203,359.92,255.06,36.26,474.99,84,Tier 2,40,139474.72,32,0,4,Mid,73063.76000000001,21.39
D0090,Neuroxin,Immunology,Biosimilar,2013,LATAM,07-2024,203,229.02,73.59,495.12,326.47,42,Tier 3,43,188154.22,34,1,5,High,46491.060000000005,35.8
D0075,OncoCure,Oncology,Biosimilar,2006,APAC,07-2024,180,140.12,240.13,251.48,380.8,61,Tier 1,60,50254.64,27,0,5,High,25221.600000000002,37.66
D0038,Neuroxin,Immunology,Biologic,2018,LATAM,07-2024,212,349.73,354.56,294.6,380.76,66,Tier 1,55,58639.17,24,0,2,Mid,74142.76000000001,35.69
D0130,Immunexa,Pulmonology,Biosimilar,2022,Europe,07-2024,231,376.48,498.82,315.63,178.74,94,Tier 3,52,38311.62,33,0,2,High,86966.88,31.43
D0135,Neuroxin,Diabetes,Biosimilar,2016,LATAM,07-2024,219,106.35,175.47,399.04,27.18,42,Tier 2,49,149977.11,24,0,4,Low,23290.649999999998,25.32
D0162,Diabetrol,Rheumatology,Biosimilar,2008,North America,07-2024,221,458.93,266.76,409.75,46.42,72,Tier 1,43,87246.69,39,0,5,High,101423.53,18.79
D0091,ArthroAid,Pulmonology,Biologic,2012,LATAM,07-2024,194,380.55,442.25,113.08,155.39,41,Tier 2,37,21912.17,27,0,6,Mid,73826.7,25.1
D0017,Immunexa,Rheumatology,Biosimilar,2021,APAC,07-2024,214,468.02,190.53,133.59,350.98,50,Tier 1,44,176240.5,29,1,6,High,100156.28,41.39
D0128,ArthroAid,Oncology,Biologic,2004,North America,07-2024,189,172.2,72.45,440.88,455.21,85,Tier 2,50,115957.66,37,0,6,Low,32545.8,24.9
D0171,Pulmofix,Cardiology,Biologic,2022,North America,07-2024,184,470.88,475.49,413.37,480.22,49,Tier 1,50,72907.92,33,0,4,Low,86641.92,17.76
D0187,ArthroAid,Cardiology,Small Molecule,2004,North America,07-2024,197,196.89,254.45,316.46,32.41,78,Tier 2,55,75356.77,23,0,9,High,38787.329999999994,30.54
D0108,OncoCure,Pulmonology,Small Molecule,2009,APAC,07-2024,192,45.91,261.34,497.46,495.24,94,Tier 3,61,65147.73,33,0,2,Low,8814.72,17.05
D0179,Diabetrol,Neurology,Biosimilar,2020,Europe,07-2024,193,386.23,318.18,372.89,174.8,99,Tier 1,56,96541.23,29,0,5,Low,74542.39,57.61
D0182,Pulmofix,Diabetes,Biologic,2009,LATAM,07-2024,198,357.68,21.7,123.6,424.62,72,Tier 3,42,74037.92,31,0,8,High,70820.64,18.45
D0152,Neuroxin,Diabetes,Small Molecule,2006,North America,07-2024,223,307.0,466.94,426.39,106.54,97,Tier 1,37,114109.8,32,0,6,High,68461.0,27.74
D0025,Immunexa,Cardiology,Biosimilar,2014,North America,07-2024,168,255.15,193.5,219.07,50.19,46,Tier 1,49,156968.28,25,1,3,High,42865.200000000004,26.09
D0199,OncoCure,Dermatology,Small Molecule,2006,North America,07-2024,193,35.44,210.53,37.35,201.61,54,Tier 1,54,138147.64,29,0,5,Mid,6839.919999999999,52.16
D0180,Diabetrol,Immunology,Small Molecule,2014,Europe,07-2024,210,319.81,103.57,174.28,432.28,65,Tier 2,35,65946.81,35,0,5,Mid,67160.1,60.87
D0198,Pulmofix,Dermatology,Biologic,2002,Europe,07-2024,208,220.08,201.51,386.5,126.0,50,Tier 1,47,110460.79,24,2,6,Low,45776.64,30.14
D0088,Pulmofix,Oncology,Biologic,2018,APAC,07-2024,207,288.9,405.89,480.9,93.9,77,Tier 3,47,169623.97,25,0,9,Low,59802.299999999996,18.45
D0161,OncoCure,Immunology,Small Molecule,2009,Europe,07-2024,195,226.07,404.0,152.55,456.71,66,Tier 2,52,22959.18,29,1,8,High,44083.65,41.67
D0177,Dermasol,Immunology,Small Molecule,2014,LATAM,07-2024,214,483.71,469.18,138.33,470.4,93,Tier 2,38,24876.48,29,0,1,Low,103513.94,22.29
D0029,Neuroxin,Pulmonology,Biologic,2002,APAC,07-2024,187,309.97,213.55,290.54,26.02,78,Tier 1,47,115672.31,37,0,7,High,57964.39000000001,30.36
D0063,OncoCure,Cardiology,Biosimilar,2005,APAC,08-2024,185,379.63,360.19,409.61,369.17,46,Tier 2,42,131431.87,40,0,4,Mid,70231.55,19.76
D0150,Pulmofix,Dermatology,Biologic,2011,LATAM,08-2024,193,469.45,263.47,378.33,168.42,40,Tier 1,45,50168.47,35,0,3,High,90603.84999999999,55.62
D0154,Cardiolax,Dermatology,Small Molecule,2014,LATAM,08-2024,200,303.97,405.93,288.78,199.86,49,Tier 3,57,151591.82,26,0,5,Low,60794.00000000001,18.81
D0156,Diabetrol,Cardiology,Biosimilar,2005,LATAM,08-2024,222,25.79,362.02,323.07,245.17,60,Tier 2,50,132790.04,38,0,5,High,5725.38,37.0
D0114,OncoCure,Dermatology,Small Molecule,2012,APAC,08-2024,192,36.46,196.59,136.21,224.86,54,Tier 2,57,185424.96,31,0,4,High,7000.32,25.6
D0049,Dermasol,Rheumatology,Biosimilar,2018,APAC,08-2024,204,357.12,181.6,227.64,267.19,69,Tier 3,45,42101.3,28,1,6,High,72852.48,20.5
D0199,Pulmofix,Cardiology,Small Molecule,2002,APAC,08-2024,214,153.96,141.17,142.58,299.53,69,Tier 3,54,152761.11,37,0,9,Low,32947.44,25.54
D0081,Neuroxin,Pulmonology,Biosimilar,2007,LATAM,08-2024,214,298.1,296.73,444.52,243.49,47,Tier 1,53,25892.19,26,0,8,High,63793.4,20.8
D0084,ArthroAid,Neurology,Biosimilar,2007,LATAM,08-2024,182,117.09,482.64,74.03,356.75,63,Tier 2,50,117405.56,28,0,3,High,21310.38,24.73
D0105,Pulmofix,Immunology,Small Molecule,2022,North America,08-2024,206,149.72,116.03,346.28,364.93,58,Tier 3,52,114860.08,22,1,3,Low,30842.32,18.29
D0177,Neuroxin,Pulmonology,Biosimilar,2019,Europe,08-2024,159,262.23,65.72,144.94,231.37,42,Tier 2,41,83793.16,27,0,5,Mid,41694.57,19.09
D0148,OncoCure,Diabetes,Biologic,2014,North America,08-2024,204,488.27,77.31,248.28,88.38,94,Tier 3,44,170468.52,27,1,8,Mid,99607.08,25.66
D0118,Neuroxin,Oncology,Small Molecule,2003,LATAM,08-2024,188,315.81,395.89,163.72,327.51,54,Tier 2,60,10830.42,30,0,6,Low,59372.28,52.08
D0086,Immunexa,Neurology,Biologic,2018,APAC,08-2024,209,469.35,188.05,175.16,391.02,75,Tier 3,50,108834.09,31,0,6,Mid,98094.15000000001,27.39
D0063,Immunexa,Diabetes,Small Molecule,2020,LATAM,08-2024,213,480.5,127.7,144.99,326.29,45,Tier 2,66,51259.17,35,0,7,High,102346.5,18.83
D0189,Immunexa,Immunology,Biosimilar,2002,Europe,08-2024,222,119.89,189.37,381.34,302.27,96,Tier 1,58,151264.74,23,0,4,Low,26615.58,46.64
D0104,Dermasol,Dermatology,Biosimilar,2012,North America,08-2024,221,169.37,329.76,195.54,130.12,81,Tier 2,41,18182.81,35,0,7,High,37430.770000000004,26.34
D0049,Dermasol,Cardiology,Biosimilar,2007,North America,08-2024,197,389.6,282.46,368.65,329.67,89,Tier 1,50,167995.39,38,0,10,High,76751.20000000001,29.36
D0071,Cardiolax,Immunology,Small Molecule,2022,APAC,08-2024,178,436.05,376.92,238.91,180.73,87,Tier 1,44,169237.52,32,0,3,Low,77616.90000000001,30.53
D0001,Dermasol,Pulmonology,Biologic,2015,North America,08-2024,216,269.23,182.76,282.68,461.39,57,Tier 1,54,168244.54,28,1,7,High,58153.68000000001,32.83
D0141,ArthroAid,Oncology,Biologic,2012,North America,08-2024,187,496.75,236.97,280.78,333.79,77,Tier 2,37,38988.02,12,0,3,Low,92892.25,19.66
D0179,OncoCure,Pulmonology,Small Molecule,2002,LATAM,08-2024,199,25.55,68.94,488.41,153.53,58,Tier 2,47,129777.24,38,1,5,High,5084.45,58.19
D0123,Pulmofix,Neurology,Small Molecule,2015,North America,08-2024,189,163.8,55.07,196.19,247.0,88,Tier 1,53,12729.8,31,0,1,Mid,30958.2,22.61
D0184,Pulmofix,Neurology,Biologic,2008,North America,08-2024,203,319.12,241.88,119.69,426.36,89,Tier 3,40,171112.89,25,2,6,High,64781.36,27.32
D0062,Cardiolax,Oncology,Biologic,2013,North America,08-2024,213,245.26,164.77,457.66,181.02,69,Tier 2,54,147365.29,22,0,2,High,52240.38,52.08
D0032,Dermasol,Rheumatology,Biologic,2012,APAC,08-2024,226,75.97,314.14,103.92,272.21,52,Tier 2,52,110919.21,32,0,3,Low,17169.22,46.12
D0158,ArthroAid,Diabetes,Biologic,2020,APAC,08-2024,175,196.54,40.64,420.52,346.24,78,Tier 2,48,148812.37,30,0,2,Mid,34394.5,17.16
D0029,Neuroxin,Diabetes,Small Molecule,2006,LATAM,08-2024,171,32.21,78.45,92.1,382.17,91,Tier 2,51,27921.58,34,0,5,High,5507.91,45.84
D0049,Cardiolax,Neurology,Small Molecule,2014,North America,08-2024,185,328.52,435.29,336.19,103.47,51,Tier 1,45,110444.61,26,0,3,High,60776.2,25.69
D0173,ArthroAid,Neurology,Biosimilar,2006,APAC,08-2024,202,448.52,291.83,92.26,291.27,73,Tier 3,62,65342.53,36,0,5,Mid,90601.04,29.62
D0030,Neuroxin,Dermatology,Biologic,2005,APAC,08-2024,187,444.74,361.79,463.08,457.86,98,Tier 3,50,194797.7,27,0,2,Mid,83166.38,25.51
D0144,ArthroAid,Cardiology,Biosimilar,2001,LATAM,09-2024,209,355.78,424.15,291.2,484.81,51,Tier 3,48,172852.41,22,0,4,Mid,74358.01999999999,66.35
D0168,Neuroxin,Dermatology,Small Molecule,2008,Europe,09-2024,222,243.57,242.64,178.05,334.95,83,Tier 3,47,149322.38,25,0,6,Mid,54072.54,53.49
D0019,Diabetrol,Dermatology,Small Molecule,2021,North America,09-2024,185,265.78,385.31,87.35,492.16,63,Tier 1,36,187412.05,27,0,6,Mid,49169.299999999996,25.41
D0018,ArthroAid,Rheumatology,Biosimilar,2016,APAC,09-2024,181,85.72,271.8,198.17,293.95,43,Tier 2,48,75900.23,22,0,5,High,15515.32,23.85
D0001,Pulmofix,Diabetes,Biologic,2004,LATAM,09-2024,196,183.69,126.92,358.41,232.45,75,Tier 2,43,181167.18,31,0,1,Mid,36003.24,21.12
D0078,Immunexa,Rheumatology,Biologic,2011,LATAM,09-2024,185,110.11,182.07,204.78,284.76,89,Tier 1,54,71795.26,32,0,5,Mid,20370.35,15.93
D0115,Dermasol,Rheumatology,Biologic,2000,LATAM,09-2024,204,414.18,255.37,138.13,75.54,87,Tier 2,52,149231.38,31,0,7,High,84492.72,25.6
D0175,Neuroxin,Oncology,Biologic,2009,APAC,09-2024,184,459.08,172.11,297.16,212.82,53,Tier 1,49,149919.21,28,0,7,Low,84470.72,57.5
D0194,Diabetrol,Diabetes,Biosimilar,2010,North America,09-2024,152,277.72,181.05,220.55,240.03,56,Tier 3,48,13486.48,31,0,4,High,42213.44,19.39
D0113,ArthroAid,Cardiology,Biosimilar,2015,Europe,09-2024,219,369.33,181.95,99.59,427.34,88,Tier 1,49,78601.34,34,0,2,Low,80883.26999999999,52.64
D0114,Pulmofix,Pulmonology,Small Molecule,2013,North America,09-2024,210,78.3,78.96,93.91,384.15,42,Tier 2,51,13692.21,23,0,4,Mid,16443.0,18.7
D0166,Immunexa,Neurology,Biologic,2007,LATAM,09-2024,178,312.1,60.63,359.58,308.68,77,Tier 2,40,199447.48,26,0,4,Low,55553.8,59.73
D0179,Neuroxin,Neurology,Biologic,2016,LATAM,09-2024,200,357.34,42.32,487.84,186.69,62,Tier 2,39,33217.38,25,0,6,High,71468.0,37.66
D0063,ArthroAid,Cardiology,Biologic,2017,Europe,09-2024,216,237.33,73.26,131.89,109.78,52,Tier 3,43,113134.07,22,0,4,Low,51263.280000000006,27.59
D0132,ArthroAid,Rheumatology,Biosimilar,2011,North America,09-2024,221,136.77,184.98,391.11,186.93,48,Tier 1,45,160205.69,20,0,3,Low,30226.170000000002,32.79
D0129,Neuroxin,Dermatology,Biologic,2016,LATAM,09-2024,216,441.14,305.06,62.05,346.31,60,Tier 1,49,48240.08,30,0,2,Low,95286.23999999999,55.81
D0008,Cardiolax,Oncology,Biosimilar,2013,LATAM,09-2024,209,376.6,110.31,203.16,146.26,80,Tier 2,54,102160.01,37,1,4,Mid,78709.40000000001,31.67
D0157,Cardiolax,Rheumatology,Biologic,2015,North America,09-2024,198,451.93,446.24,263.21,224.91,47,Tier 1,53,125411.46,29,0,8,High,89482.14,56.73
D0055,Pulmofix,Neurology,Biologic,2013,LATAM,09-2024,199,412.83,408.02,149.0,205.65,56,Tier 2,49,40438.9,31,0,7,Low,82153.17,38.27
D0103,Immunexa,Immunology,Small Molecule,2008,North America,09-2024,204,495.38,269.85,274.2,387.48,55,Tier 1,49,157925.54,30,0,5,Mid,101057.52,18.55
D0131,Neuroxin,Dermatology,Biologic,2003,LATAM,09-2024,199,112.24,367.62,443.65,444.22,55,Tier 3,50,66873.93,25,0,10,High,22335.76,31.94
D0032,Pulmofix,Neurology,Biologic,2022,North America,09-2024,190,61.64,195.84,473.33,355.7,98,Tier 3,54,50094.38,34,0,8,High,11711.6,25.37
D0010,Pulmofix,Immunology,Small Molecule,2010,Europe,09-2024,184,181.76,37.65,68.27,183.97,67,Tier 1,47,116074.86,28,0,6,High,33443.84,40.89
D0110,OncoCure,Rheumatology,Biosimilar,2005,LATAM,09-2024,193,81.92,454.08,150.49,227.92,90,Tier 3,47,87959.59,36,0,4,High,15810.56,33.57
D0162,ArthroAid,Cardiology,Biosimilar,2014,Europe,09-2024,173,271.1,81.34,489.98,88.81,95,Tier 3,49,184854.33,37,1,8,Mid,46900.3,22.38
D0124,Dermasol,Cardiology,Biologic,2004,LATAM,09-2024,202,323.85,475.01,149.8,100.69,55,Tier 3,54,177211.91,20,2,2,High,65417.700000000004,19.84
D0087,ArthroAid,Dermatology,Biosimilar,2010,LATAM,09-2024,209,297.58,294.5,352.5,98.86,96,Tier 2,42,101836.63,24,0,6,Low,62194.219999999994,30.96
D0055,Cardiolax,Neurology,Biologic,2017,APAC,09-2024,199,144.44,166.67,141.66,82.68,85,Tier 1,48,78260.12,44,0,2,High,28743.56,20.99
D0032,Immunexa,Diabetes,Small Molecule,2012,North America,09-2024,211,456.24,257.85,191.06,106.2,91,Tier 1,50,71848.42,40,0,10,High,96266.64,60.98
D0178,ArthroAid,Immunology,Small Molecule,2010,Europe,09-2024,172,30.16,260.78,111.81,117.29,85,Tier 2,46,60837.09,39,0,6,Mid,5187.52,19.59
D0135,Neuroxin,Oncology,Biologic,2013,Europe,10-2024,194,187.05,31.18,431.02,73.69,53,Tier 2,45,113464.09,42,0,9,Low,36287.700000000004,23.63
D0093,Pulmofix,Neurology,Small Molecule,2017,Europe,10-2024,214,365.12,190.62,443.67,327.33,85,Tier 3,47,162945.93,27,0,3,Low,78135.68000000001,20.15
D0008,Neuroxin,Oncology,Small Molecule,2018,North America,10-2024,192,388.13,375.14,162.52,495.39,83,Tier 1,39,69043.76,28,2,8,Mid,74520.95999999999,19.86
D0065,OncoCure,Neurology,Biologic,2014,APAC,10-2024,216,219.74,264.83,415.32,442.01,77,Tier 2,47,46117.88,34,1,5,Mid,47463.840000000004,23.56
D0057,Immunexa,Diabetes,Biologic,2008,Europe,10-2024,197,28.12,137.23,191.96,41.89,59,Tier 3,63,100341.92,32,0,9,Low,5539.64,21.51
D0067,Pulmofix,Diabetes,Small Molecule,2007,North America,10-2024,212,316.66,180.85,67.53,223.07,84,Tier 1,50,23116.54,38,0,9,Low,67131.92,23.37
D0187,Neuroxin,Dermatology,Biosimilar,2019,LATAM,10-2024,192,50.29,434.27,383.88,432.47,87,Tier 3,50,143243.01,33,0,5,High,9655.68,35.16
D0072,Cardiolax,Dermatology,Biosimilar,2000,Europe,10-2024,211,71.77,272.26,306.29,84.64,80,Tier 1,53,108488.07,26,0,5,Mid,15143.47,21.38
D0054,Dermasol,Diabetes,Biologic,2003,Europe,10-2024,199,332.12,273.61,151.7,426.87,73,Tier 3,52,104311.21,27,0,4,Low,66091.88,39.96
D0067,OncoCure,Pulmonology,Biologic,2013,APAC,10-2024,222,169.99,481.5,141.44,304.5,93,Tier 1,52,67084.62,23,0,15,Low,37737.78,19.19
D0051,Immunexa,Diabetes,Biosimilar,2001,Europe,10-2024,213,187.05,174.02,488.3,467.02,98,Tier 1,52,181887.95,31,0,5,Mid,39841.65,18.7
D0097,OncoCure,Cardiology,Small Molecule,2015,Europe,10-2024,208,253.67,250.18,434.0,440.5,68,Tier 1,50,27192.4,30,0,4,Mid,52763.36,21.31
D0092,Cardiolax,Cardiology,Biosimilar,2002,LATAM,10-2024,218,489.72,409.62,408.7,344.98,42,Tier 1,36,175266.56,26,0,5,Low,106758.96,62.64
D0008,Immunexa,Pulmonology,Biosimilar,2007,North America,10-2024,209,483.41,384.28,81.45,335.75,49,Tier 3,57,81573.99,30,1,6,Mid,101032.69,23.59
D0162,OncoCure,Rheumatology,Biosimilar,2005,North America,10-2024,190,219.81,147.58,382.49,122.32,59,Tier 2,43,177318.47,36,0,6,Low,41763.9,21.35
D0035,Diabetrol,Immunology,Biosimilar,2015,APAC,10-2024,197,147.44,92.52,122.98,76.04,41,Tier 1,47,148464.68,28,0,5,Low,29045.68,25.19
D0096,Cardiolax,Rheumatology,Biologic,2015,LATAM,10-2024,193,165.24,356.34,489.15,219.39,66,Tier 1,37,29792.44,39,0,5,High,31891.320000000003,35.03
D0088,Cardiolax,Oncology,Biologic,2006,North America,10-2024,207,149.02,143.67,45.0,109.56,71,Tier 1,52,167991.89,24,0,5,High,30847.140000000003,37.03
D0078,Cardiolax,Rheumatology,Small Molecule,2012,LATAM,10-2024,211,275.48,462.88,189.03,69.16,95,Tier 1,56,139613.6,27,1,6,Mid,58126.280000000006,26.24
D0032,Diabetrol,Neurology,Small Molecule,2012,North America,10-2024,202,311.29,82.04,225.75,165.12,49,Tier 3,50,16137.36,40,0,3,Mid,62880.58,37.76
D0120,Diabetrol,Rheumatology,Small Molecule,2004,LATAM,10-2024,204,254.61,172.79,415.62,433.04,79,Tier 2,45,35403.51,42,2,6,Low,51940.44,49.76
D0046,Neuroxin,Neurology,Small Molecule,2019,APAC,10-2024,189,215.84,46.3,387.79,28.23,56,Tier 2,46,130769.33,19,0,3,High,40793.76,21.75
D0144,Pulmofix,Pulmonology,Biosimilar,2021,Europe,10-2024,221,121.42,357.59,200.0,160.47,97,Tier 2,63,135894.1,45,0,5,Mid,26833.82,19.91
D0196,Dermasol,Cardiology,Biologic,2017,APAC,10-2024,223,251.6,447.81,291.47,223.55,93,Tier 3,57,151863.77,18,0,2,Low,56106.799999999996,33.89
D0165,OncoCure,Dermatology,Biologic,2014,North America,10-2024,186,183.73,325.22,421.09,265.07,72,Tier 2,48,146846.63,26,0,6,High,34173.78,18.64
D0182,Neuroxin,Neurology,Small Molecule,2017,APAC,10-2024,187,279.97,470.12,28.74,107.16,45,Tier 3,50,135308.79,30,0,7,Low,52354.39000000001,55.16
D0142,OncoCure,Cardiology,Small Molecule,2001,Europe,10-2024,208,344.09,81.68,405.05,482.83,78,Tier 3,54,155585.39,20,1,3,High,71570.72,19.62
D0055,Dermasol,Immunology,Biosimilar,2009,APAC,10-2024,201,323.99,62.11,474.51,297.86,86,Tier 1,46,119266.28,31,0,4,Low,65121.990000000005,17.57
D0176,Pulmofix,Oncology,Biosimilar,2022,North America,10-2024,233,242.0,422.44,35.39,270.61,57,Tier 3,54,59550.36,30,0,7,High,56386.0,22.87
D0007,Diabetrol,Immunology,Small Molecule,2012,North America,10-2024,192,286.91,430.65,41.88,24.23,48,Tier 2,45,183351.56,36,0,5,Low,55086.72,57.66
D0074,Pulmofix,Pulmonology,Biologic,2017,APAC,10-2024,239,156.73,418.9,185.37,253.14,47,Tier 2,42,13460.67,25,0,3,Low,37458.47,39.97
D0007,Diabetrol,Rheumatology,Biologic,2014,Europe,11-2024,209,31.64,403.5,62.13,422.08,64,Tier 2,48,79646.73,29,0,5,Mid,6612.76,30.87
D0161,Dermasol,Rheumatology,Biologic,2011,APAC,11-2024,201,320.01,193.87,250.05,125.43,70,Tier 1,51,148485.36,29,2,5,High,64322.009999999995,39.41
D0151,Pulmofix,Diabetes,Small Molecule,2014,Europe,11-2024,184,141.23,124.38,369.78,188.58,81,Tier 1,59,91159.65,39,0,4,High,25986.32,24.57
D0085,Neuroxin,Diabetes,Biologic,2012,LATAM,11-2024,200,341.1,465.83,292.11,29.87,43,Tier 1,33,14718.54,26,2,2,Mid,68220.0,58.65
D0147,Immunexa,Diabetes,Biosimilar,2017,Europe,11-2024,197,378.56,167.36,114.29,488.93,59,Tier 3,37,22536.37,33,0,7,Mid,74576.32,30.35
D0112,Neuroxin,Immunology,Biosimilar,2014,LATAM,11-2024,161,459.65,211.24,334.31,51.99,67,Tier 2,46,133241.1,41,0,6,Low,74003.65,17.09
D0125,OncoCure,Neurology,Small Molecule,2022,APAC,11-2024,212,479.9,355.79,348.73,451.15,79,Tier 3,44,193324.27,31,0,3,High,101738.79999999999,17.59
D0147,Neuroxin,Oncology,Biosimilar,2010,Europe,11-2024,227,25.05,160.81,467.57,170.23,40,Tier 3,51,114854.09,29,0,1,Low,5686.35,38.8
D0036,Dermasol,Diabetes,Small Molecule,2018,LATAM,11-2024,213,495.38,413.18,90.46,302.03,79,Tier 2,57,106283.99,32,0,4,Low,105515.94,32.82
D0029,Cardiolax,Pulmonology,Biologic,2002,LATAM,11-2024,191,347.85,53.62,352.32,346.07,94,Tier 1,55,70481.79,23,0,8,Low,66439.35,18.99
D0188,OncoCure,Pulmonology,Biologic,2006,LATAM,11-2024,197,328.89,399.77,457.49,87.6,83,Tier 2,63,58771.23,28,0,11,Mid,64791.329999999994,28.51
D0082,Pulmofix,Diabetes,Biologic,2020,North America,11-2024,202,27.3,308.89,260.75,233.0,62,Tier 3,55,13987.15,32,0,3,High,5514.6,17.57
D0002,OncoCure,Rheumatology,Biosimilar,2013,APAC,11-2024,226,433.39,295.04,193.66,176.22,96,Tier 3,51,61861.42,31,0,3,Mid,97946.14,22.6
D0129,Immunexa,Diabetes,Small Molecule,2013,LATAM,11-2024,208,89.84,240.02,101.96,47.17,86,Tier 1,52,95330.98,27,0,7,Mid,18686.72,50.49
D0047,Diabetrol,Oncology,Biologic,2021,Europe,11-2024,180,421.92,152.98,436.06,419.93,52,Tier 3,38,47610.46,22,0,7,High,75945.6,18.58
D0197,Pulmofix,Diabetes,Small Molecule,2012,LATAM,11-2024,220,27.47,242.75,209.24,41.68,55,Tier 3,49,26596.12,29,2,3,High,6043.4,21.53
D0148,ArthroAid,Oncology,Biologic,2011,North America,11-2024,217,330.06,236.01,463.94,333.56,65,Tier 2,42,146368.29,26,0,7,Mid,71623.02,49.32
D0011,OncoCure,Pulmonology,Biosimilar,2008,APAC,11-2024,183,228.7,300.2,426.92,170.76,94,Tier 1,47,179977.85,26,0,2,Mid,41852.1,18.45
D0130,Pulmofix,Diabetes,Biosimilar,2000,North America,11-2024,199,116.37,155.16,200.79,112.22,70,Tier 2,56,187986.69,30,0,6,Mid,23157.63,50.13
D0195,Pulmofix,Immunology,Small Molecule,2018,North America,11-2024,194,71.63,57.25,295.48,340.2,89,Tier 2,42,127419.76,25,0,6,High,13896.22,64.88
D0119,Pulmofix,Dermatology,Biosimilar,2010,North America,11-2024,199,231.26,89.64,33.04,295.78,40,Tier 2,55,20027.17,28,0,11,High,46020.74,18.12
D0140,Diabetrol,Immunology,Biosimilar,2022,Europe,11-2024,207,79.19,355.61,146.35,171.32,56,Tier 3,58,150763.9,34,0,2,Low,16392.329999999998,36.13
D0020,ArthroAid,Pulmonology,Small Molecule,2021,APAC,11-2024,199,253.49,30.8,360.93,266.22,55,Tier 3,39,30918.11,34,0,3,High,50444.51,58.36
D0005,Dermasol,Oncology,Biologic,2022,APAC,11-2024,201,320.1,431.09,345.4,138.19,94,Tier 1,55,137252.14,30,0,6,Mid,64340.100000000006,18.16
D0037,Neuroxin,Immunology,Biosimilar,2021,Europe,11-2024,178,417.14,353.31,189.62,434.57,76,Tier 3,46,158079.51,31,0,5,High,74250.92,19.14
D0166,Pulmofix,Oncology,Small Molecule,2018,APAC,11-2024,196,345.75,388.68,408.13,170.63,91,Tier 1,40,147914.3,38,0,2,High,67767.0,34.75
D0137,Cardiolax,Immunology,Biosimilar,2017,North America,11-2024,183,51.3,421.27,133.2,137.67,92,Tier 2,36,190857.92,25,0,4,High,9387.9,21.97
D0053,Dermasol,Immunology,Biosimilar,2011,APAC,11-2024,191,167.57,78.9,241.41,380.88,49,Tier 2,49,150247.79,25,0,5,Mid,32005.87,19.81
D0172,Immunexa,Oncology,Biosimilar,2022,Europe,11-2024,210,158.23,414.78,246.81,28.44,97,Tier 3,54,141709.86,38,0,7,Low,33228.299999999996,41.67
D0099,Diabetrol,Neurology,Biosimilar,2000,North America,11-2024,215,459.22,262.23,183.59,148.65,77,Tier 3,56,59731.2,37,0,1,Low,98732.3,33.7
D0086,OncoCure,Immunology,Small Molecule,2018,Europe,12-2024,217,436.54,445.05,478.24,200.19,83,Tier 1,39,185706.05,38,0,3,Mid,94729.18000000001,23.28
D0108,Diabetrol,Diabetes,Small Molecule,2019,LATAM,12-2024,193,197.67,445.56,354.41,443.47,70,Tier 3,47,44113.34,42,0,6,Mid,38150.31,18.4
D0024,OncoCure,Dermatology,Small Molecule,2016,North America,12-2024,214,54.15,31.61,278.82,476.21,49,Tier 3,58,181930.36,31,0,1,Low,11588.1,56.61
D0081,Diabetrol,Pulmonology,Biosimilar,2004,North America,12-2024,236,449.17,203.78,265.05,363.91,93,Tier 3,44,69405.88,30,0,4,Mid,106004.12000000001,44.03
D0158,OncoCure,Neurology,Biosimilar,2002,APAC,12-2024,173,446.33,272.67,96.46,256.42,88,Tier 2,61,34731.08,32,0,6,High,77215.09,15.0
D0120,Pulmofix,Oncology,Biosimilar,2001,North America,12-2024,194,430.28,345.61,198.65,327.5,73,Tier 3,47,167069.78,34,0,7,High,83474.31999999999,36.26
D0059,Neuroxin,Neurology,Small Molecule,2002,Europe,12-2024,189,425.64,157.37,342.93,218.72,90,Tier 3,55,10474.14,27,0,2,Low,80445.95999999999,64.07
D0128,OncoCure,Cardiology,Biosimilar,2007,APAC,12-2024,197,250.52,141.03,463.79,163.44,91,Tier 2,45,168096.78,28,0,5,High,49352.44,38.25
